pathway	DMG2400338	DMG2400339	DMG2400340	DMG2400341	DMG2400342	DMG2400343	DMG2400344	DMG2400345	DMG2400346	DMG2400347	DMG2400348	DMG2400349	DMG2400350	DMG2400351	DMG2400352	DMG2400353	DMG2400354	DMG2400355	DMG2400356	DMG2400357	DMG2400358	DMG2400359	DMG2400360	DMG2400361	DMG2400362	DMG2400363	DMG2400364	DMG2400365	DMG2400366	DMG2400367	DMG2400368
PWY-6277	681.6748211953034	1698.7099058496872	1492.4461597680481	1261.8736935909442	1887.461045999384	1849.2452491170304	2416.4497863565225	1571.4398319898978	2491.8274906804486	1652.0099390160287	2290.6178625439693	1835.9965361956445	2377.2970277211434	1939.0560664800983	344.03976876394114	373.83241153389577	179.93199864502532	628.0069400605374	382.5510200466895	591.5094752797017	484.60506802247704	6455.716566776338	439.65045395901177	150.9967839253733	200.27643400138217	420.0949701370676	430.0237992805883	438.6699268282756	3578.2981709429705	796.6574058672015	406.9560705158319
PWY-6317	563.2399801177995	3331.816445136674	1299.196750810552	1120.8371701071062	1687.033014652306	6035.335402009425	3785.396319613978	1835.774249264228	2227.724634574005	6646.51685401127	2138.9873214557488	1675.2759913957939	2035.8690521218582	1871.7095567288466	371.5185803460136	307.94146560135346	162.59691913206325	493.18827200940837	307.01504742297396	504.918349142935	408.7956384745427	5421.076486701345	394.57690817351175	115.4102183831271	137.4687319858553	346.594073239865	405.39734900712654	335.50637709054683	15457.273461793946	681.3820562123024	339.5346630962774
PWY-6353	0.0	149.84551738943614	321.2353863736494	158.6764349109487	221.30839572179957	250.97323421694696	399.48667309262333	366.10378679349833	318.8668150814007	293.42228870990067	440.32315294432647	174.13549265382463	287.9053963572464	283.8673561312231	0.0	0.0	0.0	81.82752754189627	93.50970220214177	86.8525392747102	105.46590073938309	1465.7561605707167	0.0	0.0	145.22536829308322	49.91851086360785	80.23751068893809	93.01956924096297	687.1020117520757	93.8451910954783	0.0
PWY-6385	577.3981491688783	3221.470945199207	1306.726658234515	1123.2510448448247	1653.7544289478453	5730.615344307866	3811.03547487262	1828.7521805314937	2339.222529253073	6377.232683176739	2215.526299887624	1745.2082748681307	2131.1399628300587	1954.669075316178	369.91858852157765	322.9603076609653	156.9895540693894	537.2854428428203	331.5208924496975	514.6059882588703	427.15703872721963	5739.689835100367	383.29270530357525	127.19012265978051	161.00000000000003	350.8797399976279	387.97813077495397	365.2206822374417	14677.788447006697	702.1191659847925	368.2352807582064
PWY-6386	574.6044621914442	3125.3181353472723	1324.4072266829342	1144.181430718209	1675.4708023587432	5523.269543485812	3723.2204637190857	1806.1826136368582	2326.244967763763	6130.0889244870905	2204.0899784812723	1751.09734198925	2112.271195464104	1927.648092586838	362.94223898372366	319.9061665776829	158.82098736472557	533.230411150847	332.53564802891333	521.1550999018166	432.377770269165	5852.34985105163	386.54616477272725	126.02398720682302	161.00000000000003	352.5879695801557	396.0881410465975	361.46576724013596	14115.405415353025	708.1784798144189	362.2018358229792
PWY-6387	586.0363816380623	3281.9692655932818	1322.8897156899604	1136.6280912696902	1673.984016145788	5836.692802774273	3887.8977506239617	1858.2461240122584	2390.0764515153633	6478.56093929413	2257.9226251766436	1774.850673061103	2176.852753106576	2002.0130760981172	374.82884330886424	329.79118926243257	158.91015280631132	546.1586102861559	337.0813507663167	520.7259720823822	435.4771842759157	5839.680969704049	386.494227976111	128.98036006546647	161.00000000000003	360.51228128783583	391.84358527411257	374.27586433274126	14917.016648420777	711.8409312812769	378.3215670262848
PWY-6396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.2456676622259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6467	122.75000000000001	297.0	127.0	30.25	71.0	79.25	73.0	171.25000000000003	78.0	16.5	118.75	17.25	76.5	74.5	18.5	36.25	11.25	46.0	25.0	22.0	24.5	673.5	29.499999999999996	45.5	97.0	33.0	36.25	54.25	150.75	21.75	15.75
PWY-6470	214.5500022743948	570.1536244825833	0.0	0.0	0.0	580.7601836357817	387.9869391360964	99.29075795962363	305.6520311163029	430.8681664187407	342.2622840803752	226.46015869673607	222.57678691139765	466.67452987493266	0.0	0.0	0.0	110.72824291333053	0.0	144.16540270322847	0.0	676.5439639968203	0.0	0.0	0.0	112.97790954903704	0.0	0.0	1425.6888441672127	0.0	0.0
PWY-6471	460.927562649031	2973.1069351396127	711.1928518805437	494.21958294181854	855.4015837582525	5462.831885200179	3537.807396275012	1546.6013589070155	2038.2689931118114	6101.4852794784365	1859.4728062801757	1330.5653246693187	1911.0703925202315	1797.4016964180116	325.57143264360616	274.26364735345066	63.098081591648054	441.2359262161402	236.61220406253994	254.43806692615001	290.4417934976559	2745.173827494095	176.55842971688125	98.44668810543133	0.0	272.3960814182002	0.0	292.1421225990278	13870.000592445924	402.3647887235167	341.5661063160496
PWY-6478	0.0	0.0	136.51126568020243	203.00900108753498	170.90020234722783	28.121739130434786	142.9485126036046	148.8218234220725	102.1336780472968	43.071925754060324	61.108674350240314	180.68370459233813	83.49618199593098	22.450765864332606	0.0	0.0	0.0	0.0	21.6	43.01989150090416	39.30304417356578	623.835657516048	0.0	0.0	0.0	0.0	143.18739944437735	18.83841288096607	455.1539146005611	180.19748459783307	0.0
PWY-6507	165.13069597227704	431.55097927811073	742.3296943402069	583.3231107889268	882.5969916859549	248.51605504587158	472.85099257987497	639.6362064875428	322.9236173782916	181.5193869670959	514.5340204629965	625.0179103178465	359.006348590453	232.04487299617062	34.54118840588594	111.7702495896369	20.658554044380814	154.0750379137988	157.98782982473546	171.05791687176037	174.16786148751308	2804.6291784883983	188.2243374815235	57.33739837398373	173.32535885167462	59.739799513159824	390.6595687663097	71.4840452325345	1285.7146826795706	434.2672980015914	33.495535714285715
PWY-6545	143.9876977338398	297.99743442810876	215.567309336087	147.34494268085075	230.81849292978836	602.522595271317	396.85930944391777	381.7157627548322	800.0892959529531	740.7362587217657	713.0928077825666	398.0127515554537	749.3609101850701	367.00447321138415	125.97336603058328	104.58189867619078	18.31107034593055	219.46946555893072	57.80040077216552	89.13613852824764	72.26297695313916	1123.479570766889	48.60484911250403	0.0	0.0	0.0	0.0	0.0	1247.6681246153587	0.0	0.0
PWY-6572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.238570241064007	0.0	0.0	18.519944979367263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.651364953484826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6588	0.0	0.0	315.1672351876203	279.5994117528792	145.46452544632922	183.8884899475725	281.29970056690723	314.9905130111236	194.17490993484392	398.36341632752277	243.1397465062148	303.67900135803023	152.07347394450326	96.06378842457846	0.0	0.0	0.0	102.05965069413344	99.56522391931456	68.74878153498909	119.9758442600713	1520.6314359706985	0.0	0.0	0.0	0.0	0.0	0.0	331.5107750524738	201.64557581292198	0.0
PWY-6608	200.81136388442192	87.0565727126122	262.19961083236126	223.83250007306478	206.8193826824977	162.08890394002935	303.8336422834391	277.1195148981225	245.69228730294037	219.59624938478302	335.5583735507046	365.7644307267215	212.15663070525963	210.58778943159982	0.0	23.392886863895473	37.81163966963314	65.83747995293551	93.6165186934919	99.7556982509115	89.70715150084118	1392.4205875277812	28.39765691034537	48.90706993275027	172.5795236746054	116.34206098724128	75.96132931300592	105.21056761705466	478.98537070888483	133.41681415559927	0.0
PWY-6609	564.0766932270917	1961.479828002266	1305.8075437792243	1128.674232383477	1604.0006623032568	2527.3711663579143	2484.54520444688	1508.8342147693324	2162.185183157203	2387.8663081333552	2027.6002331665147	1756.4847509620854	1985.0452858203416	1733.9934727544328	303.1548843187661	298.25	153.0	511.89013671875	315.75	509.3086071603727	415.73391270909434	5750.382717254544	371.0	120.5	232.30795847750863	345.4889732465654	412.61009586578786	309.9595885378398	5263.853930238475	693.614782138999	332.75
PWY-6612	246.23688163836687	601.4072390988885	0.0	0.0	0.0	452.3067833607258	121.68982420167133	278.17510788636616	357.6881641690451	402.34958227482497	375.67091690503383	226.30396930273636	200.8255483583778	320.66669854321333	0.0	0.0	0.0	103.64218448255659	0.0	161.65249399232175	0.0	1007.3388857157826	0.0	0.0	0.0	105.14742051621197	0.0	138.1990154710993	1232.079392761438	0.0	0.0
PWY-6628	0.0	0.0	0.0	0.0	65.17585733365618	114.79912594268532	36.51909184075136	0.0	85.01812172778776	0.0	29.436037325407153	0.0	0.0	35.601385381587605	0.0	0.0	26.504406731864126	0.0	41.898086249983166	30.85784041239341	62.634641137283786	1119.2857901761563	0.0	0.0	0.0	119.38390997322202	0.0	47.85188827502237	115.33017311446304	68.96687275608112	0.0
PWY-6630	0.0	0.0	0.0	0.0	65.16074001418605	114.40145791363673	36.508286024548575	0.0	84.99013698249823	0.0	29.429392598035513	0.0	0.0	35.56419567043908	0.0	0.0	26.46252590525813	0.0	41.83273953089859	30.847663113941064	62.5542778629216	1116.2226849825379	0.0	0.0	0.0	118.47928024502698	0.0	47.75641934398304	115.30065397660714	68.94025287578776	0.0
PWY-6700	254.84544798618197	590.7806984111795	283.4928228646226	96.0619477093517	161.50368102834892	266.8407929356361	190.4050638349671	329.80023654246065	203.24366576640944	123.10812707063126	311.72133481188985	117.06489690101174	244.4817562495912	254.93042231054363	34.74798907935887	65.02495741632937	20.994630529276396	109.33270464554028	46.434280799771535	94.27251801731285	124.76965055882769	1296.3130100201865	54.80284843336946	68.63548054127173	130.26894818095846	90.30841880026561	66.34204872795699	94.3293326852325	568.5899267947723	42.15234031756932	30.10714531321676
PWY-6703	146.6771670190275	368.01281537845415	180.43832440308543	78.6529033503322	116.34657429552428	107.0463039311479	221.59663379330942	212.3275873288019	193.44784814884423	62.68410564362162	258.574837006729	85.61377733252405	180.55499838819443	138.78670562454346	23.98045112781955	41.325	19.225703985792165	66.8435294117647	55.33678756476684	71.54545594982467	58.42806837848791	1111.7835447795567	37.86176284083704	50.73741007194244	107.70344827586207	57.42024965325936	50.25482912332838	88.25475778546712	350.4713859330392	28.214018691588787	15.75
PWY-6737	531.938352606609	1025.735748854026	1687.790239524238	1394.7050046518161	2160.4994045103585	1197.2954154920394	1859.6273984885038	1657.7297431426184	2070.8107421437553	1904.8145795197588	2048.9026208982204	1759.9584987872001	1796.8297727625657	1088.1491061754152	434.0097548873078	248.29569647939263	173.1098810282192	625.2995657775397	402.27208371544515	603.5009068361404	532.4019297608984	6978.320803219507	565.9188708206997	113.43425605536333	221.531007751938	333.1918580425706	564.956423650127	308.68418996823857	4106.788390245429	891.2116337714439	78.12253130621842
PWY-6749	0.0	0.0	0.0	13.257476581104747	0.0	0.0	0.0	10.62541011317309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.994009000540157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6891	0.0	43.785229464781544	29.949490325248792	105.82377353889096	34.39323845206098	25.444714187918887	41.834746485405894	37.08364256196376	63.4526006859309	23.473628657828375	52.690489336448124	111.81630971127016	71.70069409558968	23.1046058983884	0.0	0.0	0.0	0.0	0.0	31.721108371877964	0.0	312.47549478950395	0.0	0.0	0.0	0.0	15.513293726741862	24.734976040131066	110.54554128983696	0.0	0.0
PWY-6892	330.957608022424	576.6650746071053	457.3470967354727	447.46785967563096	483.9397961548601	394.4944660726774	744.9344602777554	638.8313518778253	532.4735307250668	608.672928707623	696.7054660296751	696.9113041883545	464.69814733632427	360.3034174651028	34.84270385502195	73.65592200439697	154.25383715705678	137.4524122146882	166.73145032916173	333.2693629647689	151.37275350821284	2572.7704276498075	82.96323636571347	87.3248031496063	125.53709018589751	241.50616208161324	126.40498367221483	211.41347800408457	1071.5546713377994	359.1877141738074	20.866714624022816
PWY-6895	0.0	161.7529321379558	103.13118857577825	82.20964506501679	91.59110334589387	78.7236359390933	101.88886323374032	127.7983710308479	126.018899685146	41.35342513615748	142.51680409873356	58.204561376861314	129.3931665431941	71.69139095977411	0.0	0.0	0.0	0.0	0.0	44.28501271931208	0.0	808.2608104078487	0.0	0.0	0.0	0.0	41.85205694461866	61.58075071415869	234.82756687135085	0.0	0.0
PWY-6897	317.9009370875069	750.6216892198396	856.1238527189822	764.01586548114	1136.700890319091	860.6421390708422	1097.1934074100689	874.922367571659	917.2964913877397	1036.5333819563762	1104.0113910327539	1006.3181697713302	746.7369105326924	575.0657516817439	224.94509690839405	99.28167229479106	120.18309862468416	296.81563005191595	216.89693836388827	407.3851395281448	322.2652132855988	3535.9054484979483	333.7673704065708	65.16602186079706	137.8520613559902	225.89100434776105	342.05226749804774	211.67369882376119	2575.3853676322574	548.558556035746	21.726168224299066
PWY-6901	110.24886947987684	0.0	0.0	0.0	0.0	527.5210970427452	995.3850359217706	179.57449584950734	941.7960425102282	0.0	787.2571195842455	630.3271109045476	1019.960514510576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	448.12320668972967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	0.0	451.2835329046609	189.88402719629684	115.53265803735901	0.0	0.0	197.4259876259553	0.0	291.8878885437819	78.46240467378375	0.0	97.02241937168282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1753.9054019520581	0.0	0.0	0.0	0.0	0.0	147.6193829202405	556.1630890941819	0.0	0.0
PWY-7003	0.0	0.0	375.85573353456584	198.63997344069043	294.12980748549654	361.5328775590122	603.9772474795917	511.63099750670006	426.2185030850848	488.003010942501	499.17643680532024	547.5487590587566	336.326934760816	208.45617550324835	0.0	0.0	0.0	136.40983497831417	125.80750936591137	105.66602342744918	140.20508111837972	1076.3954337035657	0.0	0.0	0.0	0.0	0.0	0.0	767.223553425516	163.75084639900595	0.0
PWY-7013	0.0	0.0	0.0	39.46877323164185	0.0	0.0	0.0	31.79957766455911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.960190752643584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111	758.4694158118657	1150.6931210483995	1848.593494087853	1676.402699990496	2543.973285750525	1294.3655505311472	1990.6347524918388	1979.7165875291305	2386.945884655627	2246.859247585657	2421.082309837173	2244.7529973777687	1965.2080099410443	1151.7082321158973	487.49713008883697	262.4660726812323	229.57271449311625	690.4900453060052	434.7169062355334	730.4408204694538	642.1065209180034	8305.830469374503	717.9875358546313	152.81792515292435	212.62650629926435	360.53521733605976	615.5990338098761	372.82696324779045	4699.445742553355	924.4632618028446	58.34633234418468
PWY-7184	311.80441684909687	1494.072863423205	235.24841986470162	163.73652559408015	236.64953317645768	1869.4526626514953	1711.8722496268376	505.7705203679927	1307.5462597653272	936.062977074437	1055.6237591480806	592.0836182889802	1387.9705849367933	1438.1487731396505	131.18232169525635	213.32979829535677	19.209408557434887	248.55033738355863	74.91158280446979	101.1333065967722	77.53283136817471	1273.7580717240457	48.95439822466998	60.775616137640206	0.0	159.15940093828272	0.0	220.51396549964417	2290.2707364937996	66.1175848985484	347.0108756697028
PWY-7187	355.952461515785	1991.5559615908592	376.8346990538947	283.7917939983302	391.17541202246724	2873.2435907541953	2324.9159559604464	788.8960390362521	1593.3061999999484	1741.46388293793	1371.6986960515262	864.2124105301888	1582.395170656275	1525.2176675617607	191.20324553944943	227.74339161196156	35.15879112180153	315.5031891421146	118.5009653381214	167.98363109565997	131.74577882550457	2038.0654856269684	71.2147097729373	70.02027027027027	0.0	208.35734195221673	0.0	261.3531170019368	4199.222593334047	124.76094908251581	319.4779362640905
PWY-7196	441.3686737125211	1713.2386007890002	373.14362712661864	264.03572836023363	385.21827437534733	2104.0473632741896	2084.484825176741	719.787658331596	1671.0050962567793	1256.1805501022095	1412.4776733331084	848.488896000387	1693.0792156231066	1526.8403683679542	190.0437150671112	263.9429053663986	29.225796555847733	356.8508369661916	115.64020647332828	162.09276619804956	125.14150123779811	1991.550065537303	90.93786767183565	86.29959102460077	0.0	228.838260397221	0.0	280.99626090844527	3044.72852359717	115.27487446153594	238.25932766491428
PWY-7197	288.5973556549035	1377.8920953737759	215.30948106655148	154.892893998129	216.54385044423637	1705.4896718479238	1607.3352221575249	473.9823897692009	1249.1260428254452	847.9679794620159	1011.0048437400177	574.4657000751438	1307.4831572368519	1365.6597923732436	124.2964248953544	201.219984315945	17.69070307220715	233.9894384454764	70.03504561864557	97.20999727365944	74.57851821378824	1212.174893994521	42.159955464835775	52.407592407592404	0.0	150.81460434374353	0.0	219.2246926290364	2076.151817477444	65.26670230627458	312.27058167626836
PWY-7199	377.0981302105192	961.1799581919184	652.8604881512902	307.7551332608105	828.5188727344803	980.463333918973	1446.8693610173875	1058.4256587233685	1266.170487511734	1655.6790416397835	1236.6813617847658	951.9506866813283	1163.6044421992153	776.6216053279578	202.2576938637328	166.97539518386105	89.16622432191284	312.797571117418	153.9587977444333	248.9602272906538	149.18172576009312	2934.253472729876	133.6938472442539	86.19785238749154	131.97464788732395	197.91657808580297	128.8986440761083	190.29446180854754	3497.530278809346	213.74076054231676	56.22261488013471
PWY-7200	315.07519177912746	1311.5512826548356	290.28320899386625	179.85394879970985	306.8905798697879	1527.6328011753887	1656.8293867516459	618.6203718848919	1257.807524280598	1145.5348114547935	1089.025758817871	671.6717993031609	1263.2399633755624	1128.7166446963195	148.01655722928618	193.07313060856166	26.35896028804996	256.2877648641477	86.83819591883449	125.4981182342298	88.14849064499438	1545.1512961503427	56.464707734638225	63.4479952758529	0.0	163.05411783895164	0.0	204.6706991905609	2713.7306219332863	87.86650166455118	136.15714959987974
PWY-7208	699.5140068524415	4144.93691410965	1531.7571560331273	1315.9005143423335	1967.3184675299985	7483.684495886968	4839.7304657725335	2306.9593377099955	2855.5898237295423	8451.354674426668	2737.09272068047	2143.8493455606867	2599.4721716919003	2409.104769895469	478.9522182491982	389.9886981343625	193.38083879344182	655.726297744043	392.4646648739823	625.162171519888	499.94498265848694	6795.417854306319	461.5301948315747	151.64886682632073	188.46398786959818	435.18950922108206	453.25583468488287	460.89527609785176	19392.748725465684	824.4615189762827	441.7229638813165
PWY-7211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.52001466646968	0.0	0.0	0.0	0.0	0.0	158.52130639912792	237.56398136808923	0.0	0.0
PWY-7219	641.9043632265336	3458.2069674213762	1507.23079328253	1304.854210537076	1929.4689416811248	6170.667554659105	4135.518300619567	2049.6057605186775	2575.3659404511577	6963.648577777537	2453.47161142107	1963.6195784353663	2327.0722585434096	2089.952366094644	421.81999146878996	351.58445847498785	182.57054582904223	606.7330483776958	382.8261899633857	601.0645059927278	487.83019754114855	6671.263239638589	452.99988647973663	140.05960617349652	188.46398786959818	404.12126988782165	455.3560731165652	422.0824150943396	15993.196409513646	824.3694248203511	382.64358788880855
PWY-7220	577.6340304182509	3240.49434886276	756.3605653595655	469.40491734739817	761.4183206106871	5911.605670440416	3938.8271070119863	1585.4321489460435	2493.2454225902206	6552.431257333182	2241.180818555255	1459.874678847063	2427.478832017425	2151.0780610666025	310.4714285714286	355.4755672882498	81.22896532120524	513.863211327812	215.78741197183098	256.06535038932145	187.8489231024609	3380.4226391692405	131.0249736194161	123.95632333767928	119.69835466179158	319.0623556581986	113.68278179937953	383.49897360703807	14766.313978494625	143.00119272162434	407.34237675224443
PWY-7221	615.4585540279957	3382.3971618447767	1288.7927278292902	1114.5562959842393	1572.4834504140574	6095.379345706656	3986.988913883613	1890.7600947472383	2390.843628041194	6799.459433835016	2273.358105439167	1770.6101535936957	2182.623887465717	2012.6508086265344	380.90090570058607	328.55023565096707	172.30327553920228	543.3063222230452	331.8351319247538	514.0484106843209	426.9509355078446	5565.1940568127975	382.67001100560515	136.65358091090505	173.32535885167468	355.33389882788407	374.1595015698048	393.1476900254134	15643.22672816585	681.7289862247043	376.3171760948905
PWY-7222	577.6340304182509	3240.49434886276	756.3605653595655	469.40491734739817	761.4183206106871	5911.605670440416	3938.8271070119863	1585.4321489460435	2493.2454225902206	6552.431257333182	2241.180818555255	1459.874678847063	2427.478832017425	2151.0780610666025	310.4714285714286	355.4755672882498	81.22896532120524	513.863211327812	215.78741197183098	256.06535038932145	187.8489231024609	3380.4226391692405	131.0249736194161	123.95632333767928	119.69835466179158	319.0623556581986	113.68278179937953	383.49897360703807	14766.313978494625	143.00119272162434	407.34237675224443
PWY-7228	404.3329840712827	1803.6196710342347	320.3241025900737	222.58111817356433	326.8255189116964	2316.9696438520104	2081.0092481604656	650.2911099423703	1577.9329229826221	1208.152631607409	1300.6914376817447	756.1167930233263	1634.061849032028	1653.4688833767668	166.99040626808477	256.4807182875704	25.807649337641912	313.22266816278494	99.57048374821863	135.35132878536535	104.18027156196538	1690.8663663528837	74.11741016237124	79.90567845117063	0.0	199.7842241225558	0.0	268.9921031978158	2951.9720242587923	91.33919355203524	378.3068113265593
PWY-7229	621.4806904980527	3429.371621139921	1225.4656868751647	916.9798877405674	1418.2406860149408	6148.751443403424	4082.296410997999	1923.1746279496133	2572.970459116447	6830.287932606419	2415.443660972303	1831.2050330729978	2362.8621782971395	2143.0656085515693	393.13461985465096	355.1425380104316	139.4320905482971	587.3154344942109	325.48519765345765	456.79423402386425	353.989854147969	5459.875457911968	285.2899434147975	134.9449140260554	166.76887401574984	385.37560038468797	262.39989750798105	414.68904377395563	15582.79523405049	379.60323762388765	401.53184320664207
PWY-7234	496.26904961796987	1549.594383016386	557.2923450854673	226.79159159159158	630.7601636311715	1770.2964940949062	2117.9664551345013	882.9650338251331	1936.0068576078477	1247.3737893819682	1698.3166477823604	1047.605638086843	1927.8502915650288	1677.1023569476297	231.74987368642974	303.66721707100214	47.56476683937824	429.4629232747536	169.512963904423	197.9733234531308	251.93374553797992	1445.8736122044804	142.749498997996	106.28717948717949	0.0	275.88582014146175	0.0	316.19210977701545	2827.976104446006	189.97949954778417	359.67071806725824
PWY-7237	18.761609907120743	5.0	91.39736842105263	88.48118279569893	40.02768166089966	30.0	36.363157894736844	52.12206572769953	81.85835694050992	25.0	80.0	109.5	58.44274809160304	34.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	197.99999999999997	0.0	0.0	64.0	0.0	22.0	0.0	46.97872340425533	14.215384615384615	0.0
PWY-7242	220.36383237402572	536.2485519731299	986.8074198914461	827.8312664700059	1424.9807359646136	455.0709014051692	668.76077408596	876.2222418568485	864.8830992189564	534.5048693005523	894.8703574006765	776.0556158836039	736.1260563791471	417.24247370848605	222.48867786705628	130.963873852813	20.658554044380814	320.3042063530773	205.1025444805816	238.48658483337735	270.0659037682913	4045.8714701128415	394.60301281485516	57.33739837398373	173.32535885167462	59.739799513159824	390.6595687663097	71.4840452325345	1469.9580011127634	434.2672980015914	33.495535714285715
PWY-7315	213.92691254851894	69.05149481939316	478.1432029237619	502.22702913496397	668.7369813213131	130.1926605488946	277.6401180546019	317.45198544651925	466.74047993231994	233.1197064408438	185.24552381753932	421.4234690484432	352.4770177863936	60.202486007875656	0.0	58.72439173034551	116.7735129006388	27.00436852287414	47.2876871329781	77.81468686654476	0.0	2019.0448757212998	31.53146972684072	47.78859415915405	0.0	0.0	67.32602071907374	22.125030273007486	224.0877555473743	106.47984845643802	23.688414290055128
PWY-7323	165.1133827151214	497.5810131465607	401.7211654160014	207.98073663706043	557.3298740950039	187.0859293314914	413.37617626404915	410.37842605787387	395.26375306584634	166.20483188239942	468.88987222712205	401.20924214726506	323.55306827215446	236.40180861075942	26.69523981247746	86.68057284074845	19.227005801796192	85.78084493041155	80.21413283260289	102.05499826326947	74.96706602063499	1720.6801219116055	41.359828683000565	55.808617599417246	103.88248337028826	53.78568846537697	81.96713447435866	118.00329358445755	789.2791012148004	143.56527283507276	43.522507325782726
PWY-7328	0.0	0.0	115.96111960846055	165.9906887915612	40.62979387136374	34.802320132970195	0.0	63.00146327561492	94.40481479472659	95.92867658087364	68.23719609813097	83.74956849273983	244.2862559902833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	569.5341298320426	0.0	0.0	0.0	0.0	0.0	0.0	167.7946012141552	0.0	0.0
PWY-7332	0.0	0.0	327.1151029907665	313.1970901010445	419.1356091371679	277.300356094231	335.2999917894304	200.68187277259122	374.29821495348557	0.0	0.0	184.04206930360928	320.9215256038813	0.0	0.0	68.49035544938945	0.0	0.0	0.0	0.0	0.0	829.2492115053209	0.0	0.0	0.0	0.0	64.95964799793465	0.0	422.1737806147267	97.4367391308305	0.0
PWY-7392	363.058806019816	868.7541441246007	475.3002028122318	220.61079264255744	573.7527410389538	915.0947522138504	1476.621235613661	1142.1293316592908	1409.2331377307523	1537.2837796346664	1349.7702324395452	1060.162610888597	1178.435145278471	742.6802833148352	231.367565802301	173.940624146698	45.4399123757237	330.2544019296661	151.7402600929808	220.6616757459719	173.52037084545546	1554.8871931834244	134.58778407468517	79.31791065328473	0.0	214.13880892811653	0.0	227.3960881942757	3201.0183258008115	181.50627156412202	54.139465620391654
PWY-7400	375.2422307552214	795.7756891819658	1167.6661965247217	1069.7226817224546	1532.7454407499388	938.751590244663	1414.6449906974785	1119.6172174302922	1553.7307294808288	1201.4741808289748	1481.4210392374573	1393.2346022610682	1269.6076704138654	836.3570546456654	235.26851963157785	161.4082033609368	147.21082038633836	396.1699305688161	289.7299625351563	487.7261874347272	381.76913343206854	5382.2332055439265	352.02640301878876	63.21780212544529	112.36815675357354	275.2581061842633	369.28578199847044	290.4207072124798	2570.4973373364683	662.2958679962143	36.34540221121987
PWY-7456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.567151076153344	0.0	0.0	80.80659811059682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.21999318385201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7539	286.7206260138464	650.5896003471034	666.6761082962682	515.8308652664225	912.2279669376061	595.1059499249234	649.6039064782035	697.8339516037005	754.4445788861393	736.2013057621269	763.9266701682745	568.0722277939559	661.0498431509236	412.39450970248697	208.36966939174934	80.51498458583919	66.64342345610979	277.2680895005418	154.716359315171	246.5839462453464	193.40458642693224	2982.363215936034	274.99466859541724	61.54854502399091	177.70267379679143	101.62038558831516	127.61298515540233	129.81258222193074	1269.527418849219	274.9042700081774	18.0
PWY-7560	378.3648860090408	720.3476750815256	1250.4894028318506	1139.4450860174977	1622.09388880267	739.0575361711394	1255.2799287715666	1192.1172656685112	1344.392316330191	1245.2552439632505	1340.5087192132448	1324.8775537988197	1062.9402122271515	633.1843915744932	228.81934024596887	155.3667636646289	157.38410298286982	371.77782717536525	290.13412136805243	467.1371428934078	383.48574240650595	5656.550140625108	376.8529446267327	87.62922898385969	171.87493403693935	240.56250523764479	403.44924357936117	242.01256927732314	2556.847490859323	674.6747552916326	41.78379200747025
PWY-7663	656.802248877571	1793.6083015349413	1509.99510936587	1334.2404344125264	1928.0386178817587	2002.1911581382965	2408.330754496844	1624.6037157655971	2333.4386145350472	1818.3873791049652	2212.323871604788	1850.0513972616975	2151.429515401578	1914.9581797725668	336.0592762656467	346.16684759009985	182.17100643651258	595.831128622446	373.76816193616935	602.3299331155711	486.8407557048062	6602.592079045062	468.27733151066195	139.13125695216905	181.0466926070039	379.6463800583471	477.0863736783759	416.9661262324901	4190.102260355994	821.5946969178975	380.2244305973356
